sentiment,review_body,product_category
1,I ordered a petite medium in black  and it fit great great. some of the other reviews said it was tight  but i found it pretty loose and flowy. also felt it was plenty of coverage - wore it to work (casual workplace) and transitioned to happy hour beautifully.,Lounge
1,Beautiful and comfy!!!! love it!,Lounge
1,Love the bright colors! made really well!! super soft and vibrant!,Lounge
1,"When i saw this slip/nighty on-line i loved it! most of the night-gowns i own are from retailer and i am very pleased with them. i ordered my normal size small and it fit well. for reference i am 5' 1"" and 120lbs  35c. the only slight issue is that the fabric is quite sheer  not a big deal since one is wearing this item to sleep in  but it would have been better in my opinion if it wasn't so see-through. also this may not matter to anyone but the stitching along the top is a bright neon pin",Lounge
-1,"This sweater was huge  it hung down to my calves! it also is really bulky and scratchy  it feels as if you are wearing an old wool blanket. i think it is only made for really tall and skinny people. i'm 5'2"" and weigh 120lbs. and i ordered a size s  and i was swimming in it. the fabric is very thick  i may be great if you live in alaska or the arctic. it adds about 20lbs to your body frame.......",Outerwear
-1,I love the colors and style of this poncho  however  the fabric is a total miss.  it is so scratchy  i developed a serious rash within the first 1/2 hour of wering it. also  unfortunately  the fabric is not woven tightly  so the poncho does not keep you warm  the wind whips right through it. it is disappointing that while the styles of retailer have remained top  the quality of their clothing has steadly gone down the hill. i hope retailer will put more effort in bringing the quality back.,Outerwear
-1,I had been eyeing this coat for a few weeks after it appeared in the email  and i finally decided to purchase it to treat myself. i was very excited to get it  as it is a beautiful coat online. however  once i received it i was very disappointed. the material is much thinner than i would expect for something that cost $168  and when i went to button it the button slipped right off the thread it was sewn onto the coat with. i checked the other buttons and all of them were loose as well.     perso,Outerwear
-1,When i read car coat  i expect a little more weight. it really is just a thin  long blazer. also  the colors appear different online. i expected a red/maroon with bue and white stripe  so maybe i mis-read completely...? it is actually brown/mustard/beige combo. not what i expected  so it will be a return.,Outerwear
-1,Big pockets make it look more like a bathrobe than a coat. there are no internal pockets and the loops for the belt are pretty skimpy - just a bit of string. the color is great  but the quality leaves something to be desired.,Outerwear
-1,I wanted to like this coat so bad! i loved the bright red color and design  but when i received it  it seemed very cheap and just too large. i returned it.,Outerwear
-1,There was nothing i liked about this coat. it was definitely not designed with a chest in mind. the pins on the straps were already coming off the first time i tried it on. i usually like oranges too  but even this color turned me off.,Outerwear
-1,"I tried on an xs and it was boxy/roomy in the torso and the pocket on the wrist/forearm area made my arm look too bulky when i rolled the sleeves up like the model pictured. i love the idea of a relaxed fit cropped leather jacket in a versatile taupe color but when i tried this one on in person  it took me back to my childhood. i used to help my dad wash his cars when i was a kid and he used a leather chamois (""shammy"" for short) that was awesome for soaking up water. and that's what it felt lik",Outerwear
-1,I loved how this looked on the model  however  once i tried on in store  i was greatly disappointed. i usually wear a meduim and the small and extra-small were huge on me. there was so much extra material that i was swimming in this. i had such high hopes for this. there were no petite sizes to try on in the store but i am not sure it would have helped.,Outerwear
0,"I loved this trench on the web site  i couldn't wait until it arrived and was even happy to pay full-price to get it! it unfortunately just didn't complement my 5'2"" 135 lb curvy figure as i had hoped. it was definitely much fuller on the bottom which added unnecessary bulk. i have narrow shoulders and it was snug and uncomfortable with a simple tank top on. i hung it in my closet for a few weeks  tags intact  continuing to try it and each time it just wasn't working. it also had many stray thre",Outerwear
0,"This is a beautiful coat nicely constructed and very warm. it was just too bulky for me and i looked 10 lbs heavier in it. i am 5'7"" and 140 lbs. maybe it would be better suited to a more slender frame.",Outerwear
0,I'm usually a 12  or size l in retailer and when i tried this on  buttoning it up from the bottom  i was so excited...until i reached the chest. it was way too tight in the bust and i am not that big in that area - it was painfully tight on my 38d chest. it's also unlined  which makes it not very useful for anything other than the warmest times of year. it's a shame because the skirt is swishy  and a good length - many trenches are too short  or not wide enough on the bottom for a fuller figure. i,Outerwear
0,Initially  i bought this because i liked the color and style of this trench coat. i thought it could look very chic and polished. the problem was it was too large and too wrinkly. i'm 5'2 (115 lbs) and ordered an xs because petite sizes were unavailable. but i realize that a petite xs would've been a better fit. also the sleeves were too long even with an xs. i've already returned the product.,Outerwear
0,I wanted to fall in love with this jacket! i'm an xs or s in retailer brands so i ordered this online in both sizes. when i received it i felt the fabric and immediately loved the color and texture. creamy white (not too stark) and so incredibly soft! the length was the same as on the model which is what i wanted because being 5'2 113# many jackets swallow me. i have narrow shoulders and unfortunately this jacket was too broad and puffy for my frame  and i looked like a marshmallow. the xs was the,Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,I loved this vest from the moment i saw it. sadly  though  it runs way too large. i first ordered it in a small and then an xs when it popped back. even the xs was too large around my shoulders and waist. the color was also a bit more beige than in the photos  which was ok  but i had to return it because of the size.,Outerwear
0,Too much of a good thing is...still too much. there's too much flounce on this jacket for me--the waist sits slightly high  and the incredible amount of fabric beneath it (when you twill around  it's basically a full circle) makes my hips look huge. if there were about 1/3rd (not 1/2  but 1/3) the amount of fabric to the skirt  i'd be totally in love.   as it is  i'll be returning it.,Outerwear
0,I tried this jacket on and it was definitely cute but a couple things to note. it's a wool acrylic blend and it was already starting to pill from being tried on in the store. also  it's unlined. i thought the price point was high given its fibers and unlined. given its hem  i wonder how much longevity the piece has and how quickly it might start to look dated too.,Outerwear
1,I love the style of this coat and the way it fits on the model. in reality  the cut is more straight. i was hoping for some darting and a slimmer silhouette. cinching the belt makes the coat bunch unattractively. if i sized down  i think it would look better but i'm concerned that my shoulders will not fit. the fabric is 60% poly/40% wool and a bit itchy where it's not lined. the lining is a jersey poly blend. the belt has flimsy ugly string loops that cheapens look of the coat. other than the b,Outerwear
1,"I got this coat because i needed something black and thought the plaid was black. it's not -- but that's my fault and i love it anyway! it's perfect for our temperate seattle fall and winter -- not too light  not too heavy. i get a ton of compliments! i'm 5'9"" and about 145  and a medium fits perfectly.",Outerwear
1,So happy with this jacket! i have looked for what feels like forever for a vegan leather jacket that is (1) long enough in the sleeves and (2) wide enough in the shoulders without being bulky through the body. i found it ran true to size. my usual large for well  xl was a little big. the material is beautiful and soft and the colors are great. i ordered the honey and cognac and love them both.,Outerwear
1,This coat is absolutely beautiful. the fabric is soft and almost silky and the style is timeless. i ordered an xs and it fits true to size and has excellent quality.,Outerwear
1,I just received this coat and love it. the only downside is that online the color looks like a royal blue (which i wanted) but in truth the coat is a basic navy. this was not a deal breaker for me. i love the details. it is not lined as someone mentioned earlier but it's not meant to be a heavy winter coat. i can't wait to wear it with jeans  boots and a striped or plaid tunic.,Outerwear
1,"I love the way this coat looks in the website. it turned out to be a little different than i thought it would be. can't decide if i will keep it. the sleeves are bracelet length  i have long arms so slightly awkward for me. i ordered the small even though i wear a medium in everything else (5'8""  135 #). so glad i did because it is biggish on me. it is unlined but made of a lovely  soft wool. the edges are all finished with a bias edging which is unique and well done. it is boxy  very. lovely wo",Outerwear
1,This cape is stunning! the perfect addition to any closet. it can be worn to a formal or out to dinner with jeans. the fur is so soft and the quality is superior. it has real fur hooks (four) to close it and the side pockets are adorable. definitely a buy and a bargain on sale!,Outerwear
1,"A friend of mine has several of these jackets and i always asked ""where did you find that from?"" the answer? retailer vegan leather jackets! i bought 2 when they were on sale and i love both (grey and dark brown/purple). they are super comfy and surprisingly warm. can dress up or dress down for any occasion. i can't wait to buy more!",Outerwear
1,I have been looking for a long jacket with personality for a while now. i got one from retailer 5 years ago and i've been looking for something just as great. walked into the store and fell absolutely in love. the fit is true to size  i prefer my jackets pretty fitted. the color seemed a bit rosey in the store  but now that i'm home seems more tan and brown. it's not going to be super warm  perfect for fall in colorado and warmer winter days. it's soft  so soft  not bulky at all. if this is your s,Outerwear
-1,I wished these fit a little better. unfortunately  they were a little tight in the thighs and if i didn't pull the waist of the pants up  i had sagging crotch and the pockets hung out. needless to say i made a return.,Pants
-1,I am floored by all of the positive comments about these culottes! i can see that they would work for someone who is rail thin and has no hips... but for those of us with curves (i'm a size 12  hourglass)  these are very unflattering. they made me look like i was carrying an extra 20-30 pounds  just around the hips! so bummed because they look so cute on the model.,Pants
-1,Fabric much heavier than looks in picture. also nothing mentioned in the description. great color and fit but i live in florida.,Pants
-1,Oh elevenses  i love your pants..the fabrics  the details  the length. i've found elevenses to be classic work pants. reliable  professional  well made. these are none of those things. the cardinal trousers are thin and the rise feels much higher that's it appears in the picture. the red pair are thin  stretchy and cheap. both pairs have to go back. i'm truly sad.,Pants
-1,I took the advise of a reviewer and sized down to xs. i am 5'6 and 110. i could take them off without unbuttoning them  they were hugh  even the xs! they looked like a halloween costume. even at the discounted sale price  awful and kind of made me laugh. but i guess that's why they are still available at this sale price.,Pants
-1,So i'm not sure if its just my body type or what  but this did nothing for me. the bottom  which i thought would be too big was actually too small in both the small and the medium (i'm a size 8 bottom) and then when i sized up to the medium it was still too tight and then the top was loose. i just think this one is going to take the right body type. it could look really beautiful on the right person  just not me.,Pants
-1,I'm petite  but even if i weren't  i think this runs very large  isn't form flattering at all  and overall looks dull. it most definitely does not justify the price. material is thin.,Pants
-1,I got these in the mail today and to me  they look exactly like the pants my mamaw used to wear in the 80s. they were super comfy but not cute at all on me. they do run large like other reviews say. i am usually an 8/10 or med and these in the small were the right choice. going back because they just look horrible on me though,Pants
-1,I ordered a small and the top part was huge yet the bottom a little snug. you need a big chest and small legs and bottom. too bad. it's very cute.,Pants
0,These pants are so adorable and fit perfectly (long enough even on my 5'10 frame) but i was forced to return because the white color is completely see through  even with nude panties. you can still clearly see them. so disappointed.,Pants
0,These are a great casual pants with a lot of style. my major disappointment comes from the inconsistent sizing within the size runs. i purchased a 29 in store which fit i then ordered another 29 online which did not fit  there is at least an inch difference please see photos. i then ordered a 30 online to see if that would be better and there's over 2 inches of difference within the same size run of the 30s.    who is making these pants? can't they get the pants to be the same size within the sa,Pants
0,Omg - i laughed so hard after i put these on. i was so excited to get them. i ordered them in my usual 4. i got a little suspicious when i pulled them out and noticed they had an elastic waist band.  they were a little too small for me and even if they were not it's hard to imagine a world in which they didn't make me look like an oompa loompa or a hobbit! they are beautifully made and i kept looking at the picture and wondering why they don't look like that on me? i definitely have a curvier sh,Pants
0,Perfect summer pants until i wanted to pet my dog and they ripped first time wearing them.,Pants
0,These pants are cute. they seem  to me  to have a wider leg than appears on the model. they do run big  so i would recommend sizing down if in doubt. these are cute pants that can be dressed up or down  but unfortunately  look pretty sloppy by the end of the day  as they stretch and wrinkle very quickly. since they already run a bit big  this is a major negative. i wore them to church  and they were quite wrinkled by time i got home. by late afternoon  they looked like a different pair of pants.,Pants
0,Material is a little think and they run a bit long like many other retailer pants. otherwise  a great deal if you get them on sale.,Pants
0,"I'm 5'8"" and 130 and this made me look huge. it was a small but too billowy. it is pretty  nice fabric and well made but i returned.",Pants
0,I so wanted to love this jumpsuit but unfortunately the fit is so off. it runs small and the crotch is to high. the color is beautiful and the design is great. it's really sad i waited two months for this and it was definitely not worth the wait.,Pants
0,"I am 5'2"" and 115lbs......ordered the blue motif in small petite. they were not only too big overall but were way too long. i had to roll them up several times to get the right length. because of fabric design these would definitely have to be hemmed. i had to check tag because i thought for sure i got sent a regular length but they were petite. not sure if they are worth trying in a smaller size..... pants were really comfy but maybe too pajama like for my taste.",Pants
1,I have these pants in the blue/grey color and like them so much i got them in olive. wash well  fit perfectly... easy to throw on and look great!!,Pants
1,I have the raspberry jumper and i feel like royalty in it. the silk is luxurious and looks expensive. when i walk if feels like it is fluttering around me like butterflies around sleeping beauty. typically i am quite disappointed when trying a jumper and find that what looked amazing on the model simply makes me look goofy. but this one is the exception. i think the super long length (although problematic) as well as the soft elegant drape of he fabric  as well as the angled cut at the bodice ar,Pants
1,I initially worried about these because i am curvy on the bottom and short (5'3)  but they balance me out perfectly. they are light and airy and perfect for summer. i have paired them with form fitting tops which work best considering the bottom volume.  and my latigo clogs which give me some height. these are my new favorite go-to pants!,Pants
1,I've been looking for colored pants and these are the best!    i am typically a 10 or 12 in pants and the 30 fit well. i tried on the rose color and loved those. the fit was great  though they wouldn't be long enough on me if i tried to unroll them (though you can). i liked how they fit my butt  hips and thighs  which is usually the most important part. i find that lots of colored pants accentuate the cellulite on my thighs too much  but that was not at all the case with these.    the fabric is,Pants
1,This jumpsuit is great dressed up or down. the only issue i had with it is that the straps are very long (but that was an easy fix).,Pants
1,"I tried these on in the store and instantly fell in love with them - they have an elastic waist which for my shape (pear) can sometimes be bad  but these pants don't cut me off or accentuate the ""fluffy"" parts  but lay nice over my belly and legs in a flattering way. they do have a slit that goes the whole way up the leg  that the picture doesn't show  but the underneath piece of fabric wraps around your legs  so i think it would be hard to show too much. i bought a medium and they hit lower on",Pants
1,"This jumpsuit is absolutely beautiful. it fit like a glove and made me feel incredibly classy and sexy at the same time. i am 5'4"" and ~120lbs and the 4 fit like a glove and right at my ankles and above my elbows  the 6 fit a bit more loose and below my ankles and right at my elbows. it is so different and easy to wear.",Pants
1,"These pants are really pretty and comfrotable  and i took a cahnce ordering them with a ""31 inch inseam:  i thought perhaps they would work with a 4-inch heel...howeverm it is not the case  tey much be much longer than 31 inches. due to the cut out i will not be able to have htem hemmed  so htey must go back. if you are taller  i recommend  they are truly flattering.",Pants
1,Love these pants. very flattering. not much stretch. the rear waist band is elastic with minimal stretch and not visible to others. they are long but wearable with the right heels.,Pants
-1,"I was so excited that retailer finally had some bermuda shorts for those of us that are 1) older and don't want to show off that much leg anymore  and 2) are ""curvy on the bottom"" and really cannot wear the shorter shorts. i ordered these immediately in the navy. i usually wear a 31 in pilcro jeans  and like the other reviewer observed as well  i was floating in these - not only in the waist but everywhere. the legs are big - but it's supposed to be a boyfriend cut so i get that  but they just are",Shorts
-1,These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,Shorts
-1,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts
-1,Looked really cute on the hanger  so i took it with me into the dressing room. the fabric is super soft  and the top is very flattering however the bottom is way too short! you can't tell from the picture but the sides are rounded and go up higher on your leg. the model has the waist band pulled lower than i think you'd most likely be wearing it making the outfit appear longer. i wish i could pull this off...maybe i'm just too old for it.,Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,I was disappointed when i got this romper in the mail. the picture looks much cuter than in person. although it's true to size  it looks pretty baggy on. also  i thought the grey (top) and blue (bottom) were too similarly colored; more contrast would have been nice. i'm returning this item.,Shorts
-1,Don't be fooled by the image; unless you have a c/d chest  this romper has masses of draped fabric right around your middle--exactly where you want it least! very unflattering and rather expensive for the poor quality. back it goes!,Shorts
-1,"I followed the other reviews and sized down. normally  i'm a small/medium in retailer (5'8""/135 for clarification) and i expected the garment to be a bit roomy. i ordered the small and when it arrived i almost called the corporate office to ensure i didn't have to pay rent on the romper  given that you could comfortably fit a small family of five in it. oddly  the arm-holes were normal sized? i returned this mess.",Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
0,These are so cute and the colors are great  however  they stretch out about 2 sizes. they fit me perfectly and i sized down and they stretched out about a size 1/2 to 2 sizes too big. i'm bummed out because they are perfect in every other way. didn't think they would stretch out as much as they did. and they look awful once  they've stretched out. wish i didn't take the tags off or i would have returned them. size down at  least one size  i could have sized down two sizes. hoping they shrink lik,Shorts
0,"The shorts are very cute  very nice quality and intricate detailing! the sizing is tight in waist and very big in legs not flattering at all. i'm 5'1""  115 lbs. they are going back.",Shorts
0,I fell in love with this romper and it was my go-to for any given day  but as soon it got wet the blue dye bled everywhere  so i had to return it.,Shorts
0,I too  was dubious about the dry clean only label but purchased it anyway because it was really cute and comfortable.  the shorts part is lined which is nice.  not see through.  the waist is a smocking with elastic.  it's also very thin thread.  the first one i tried on had a couple of stitches ripped in this waistband and because of that the fabric sort of bubbled out.  i bought a different one knowing it was delicate.  this isn't a romper your going to want to shimmy over your hips because of,Shorts
0,I really wanted to love this romper and couldn't wait to try it on.   it's super cute and love the material but once on the top portion is way too baggy even after cinching the waist.   if i pulled the waist all the way down it looks smoother and nice   but if it sits at my natural waist   the back balloons out and it's unflattering.  it's too bad   i love the print and ease of this design.,Shorts
0,I love the look and feel of these shorts - typically my issue with any sort of cotton or linen shorts these days is that they're practically made of nothing  but these are comfortable and made of decent fabric. however  they run very large. being 100 lbs and about 5'  i typically buy size 0 or xs  but these looked a bit ridiculous on me  with how big they are. i tried shrinking them in the wash  since they're 100% cotton  and that helped some  along with getting rid of the creases from shipping,Shorts
0,This romper is extremely well made and the colors are even more beautiful in person.  however  i found it to run extremely short in the torso.  i couldn't get my arms through the sleeves after stepping into it without ripping the garment.  for reference i'm 5'9 with a slightly longer than average torso.  i ordered my normal size m.,Shorts
0,"I tried this in a size medium. i have purchased several rompers this summer and that's usually the size that fits (i'm 5'4"" and hover around 130lbs). i'm short waisted. i don't have a long torso but this just fit. if you look at the model in the pic  she's bent to one side giving the look of blousing at the top  but if you stand upright  it's very straight and smooth. i could get it to blouse over the waist but then i had to pull the bottom up so high the shorts became way to short. i like the m",Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
1,Really cute romper that can be dressed up or down. super comfortable and flattering. i ordered the xs and it fit perfect.,Shorts
1,Such cute  soft and comfortable shorts. can be worn as night wear or out and about.,Shorts
1,Love these shorts. such a pretty print!,Shorts
1,I have had a hard time finding shorts as i have a smaller waist and bigger thighs. i am 5 ft 4 and weigh 125 lbs and i wear a size 25/26 in jeans i bought a size 26 in these and they fit great. i wouldn't size down if you have thighs as i like some room in mine.,Shorts
1,"I bought these shorts in my usual size small (4-6) 38"" around hips/butt. they are a little loose in the butt and hips but i like them that way  especially given the drapey fabric they're made out of. the print is gorgeous  especially at the waistband. you need a cropped top or you need to tuck in your shirt to show it off. the red is a true bright red but beautiful. the waistband has a functional drawstring. i suspect they will need careful washing and line drying. i would not put these in a dry",Shorts
1,The embroidery and side zip were well constructed. the fabric holds onto wrinkles and creases  so after a period of sitting  there are several creases pointing to one's crotch area. this isn't too noticeable  but definitely makes this a more informal garment.,Shorts
1,"I absolutely love these shorts. i do  however feel they run on the large side. i am 5'1"" and normally wear a 24  25  0 or 00 and bought these in an xs. i would have gotten an xxs if they were available  but that was not an option. they are a little baggy  but they are so great i could not pass them up. these are too good to pass on.",Shorts
1,These shorts are great for warm weather. they look great with a navy top. the pattern is very attractive. they are on the baggy side  but the style is very flattering.,Shorts
1,I tried these shorts on in 5 colors and found a wide variety of sizing. in the dark grey and taupe i needed to size down one from my usual 28 to a size 27. in the sapphire  lavender and red my regular size 28 fit perfectly. i ended up purchasing the dark grey and lavender with a discount. i gave 4 stars for the variation in sizing but once i got the correct fit the shorts have not stretched out on me throughout the day in either color. the length is perfect  short enough to not look frumpy  but,Shorts
-1,I thought this skirt would fit just over the knee with a nice flowy build. instead it fit rather baggy and was longer than i expected. i felt dowdy in it.,Skirts
-1,I wish i had read the reviews prior to purchasing. this skirt looks amazing in photos and lace appears black. the lace on mine is actually purple - at first i thought it was just purple due to lighting with red underneath - but nope - pull the netting away and it is purple. lace netting hikes up on the right due to poor craftsmanship. i ordered a medium and felt it was a bit large. will return.,Skirts
-1,This skirt fits in a strange way. there is one pleated area but it is on the side so it is not flattering and i kept feeling as if i wanted to straighten the skirt.. the elastic looks frumpy. unflattering.,Skirts
-1,Cute skirt but i agree with the other reviewer. you can't get it on! i tried my skinny daughter tried no go!,Skirts
-1,This skirt is very short. i ordered my usual xs petite and it was so short that the longest part ended above my ankle. that's quite off because i'm only 5 feet tall  and i wore it pretty low on the hips. it also flares out awkwardly below the knee. there are 2 vertical seems and they exacerbate the jagged appearance of the hem. i was drawn to the edgy style shown in the photo but in person it looks like my 5 year old cut up a skirt. plus  the fabric--while thick and beautiful and stretchy--has a,Skirts
-1,I was so excited to get this in the mail  and so disappointed when i put it on. it had a nice feel to it and fit well when i zipped it up  but i don't really know how to adequately describe what it looked like when i glanced in the mirror - lumpiness along the seams? i don't know if it was a manufacturing flaw or not  but it gave me lumpy-looking hips and then kind of clung around my mid-thigh area. returned it the next day.,Skirts
-1,"I would say the skirt runs two sizes too small. i usually wear a size medium and based on other reviews  i purchased a large. i could barely get the skirt over my hips. even if it fit in the waist  it was much too short on me and i'm 5'2"". it's a cute skirt but it is fit for a tween.",Skirts
-1,"This skirt is beautiful. fabric is gorgeous with perfect amount of shine and luxury to it. there is a ""life ""in this skirt; it is well made and follows the body lines in a perfect way. or i better say  it did fit me perfectly first ten minutes of wearing it. unfortunately  it stretched more than a full size  and generally lost its shape. now  the skirt is two sizes too large and not really wearable anymore.",Skirts
-1,"1. i'm 5'6"" tall with a short waist and long legs  and this skirt came all the way down to my ankles. i would have kept it if it had stopped mid-calf like in the photo.  2. i'm 38-32-40 and the size 12 fit me perfectly in the waist hip area  so i would say it runs true to size.  3. the buttons lay nice and flat over the tummy  so that's a plus. at least you don't have to undo them to go to the bathroom.",Skirts
0,"The skirt is very pretty  but it's not as dark as the street pictures which i like those colors better. it's also super long. it will have to be hemmed if i decide to keep it. for reference  i'm 5'7"" and it was sweeping the floor (size medium). given the price  i'm not certain i will keep it. i'll try it on a few times  then decide.",Skirts
0,This skirt looks exactly as pictured and fits great. i purchased it a few weeks ago and got lots of compliments on it. however  on the third wear  the side zipper split wide open. needless to say  it was returned.,Skirts
0,I'm actually surprised no one has reviewed this yet. i took the plunge because it seemed like a classic wardrobe staple  nothing too flashy or fancy  that would go well with many outfits. my thoughts below:  __________________  pros:  - fits tts. i'm normally either a 10 or 12 and got the large. it fit well and the elastic isn't too tight. fit very well for me because i have wider hips. so if you're straight or slim  you could probably size down.  - exactly as pictured. it does have a nice flow,Skirts
0,I usually wear an 8  which wasn't available  and sized up to the 10 which fit just fine as there is no stretch and it's a set-in waist band. the fabric is pretty  the skirt is fully lined  the length is not too short  and the only thing i don't like is the big bronzey toothed zipper - it looks ok on the beige version  but on the black it stands out.    it's perfect for summer but i could also see wearing the black version during holidays.,Skirts
0,Size up i was surprised that the fit was small i always seem to wear a 6 in retailer pencil skirts this was tight!,Skirts
0,The skirt in person is not like the picture. baggy and runs large. i wear jean size 25 and the xs is two size too loose. there's no pocket which is surprising on a denim. the slit in front makes the skirt  look even loose   no shape near what's in the picture. and there's no petite sizes. i am going to return it.,Skirts
0,"For reference i am 5'5"" and 145lbs with an hourglass figure and bought a 8 petite instead of my usual 6 because i wanted it to be a bit shorter with the a-line design. the skirt fit perfectly  but the waistband is not stretchy like the rest of the skirt. the quality is great but the design and color is not. the skirt is actually much darker of a red than in the picture  more like a dark red wine. it is super a-line which was not flattering on me and the layers are all individual pieces of fabric",Skirts
0,I'm obsessed with this skirt and was so excited when it came in the mail. i ordered a m  and it was massive! i'm 5'9 and typically wear a 6 or an 8. as i don't really have much of a waist/am built more like a column  i wanted it to sit right at my waist/right under my ribs. wanted to wear a crop top with it  but it fell down to my hips which made me look significantly larger. the quality is amazing  and the skirt is even better looking in person! worth ordering in a size down and getting it tail,Skirts
0,Why does the lining stop at mid thigh when the skirt is long? makes product look cheap while wearing. love the color  the fabric  and the fit  but cant get past this less than quality feature - will be returning.,Skirts
1,I love this long knit skirt! it is great for any of the cooler seasons! it has a lovely somewhat a-line look when you have it on. the knit is a light weight but has a nice feel to it. true to size. i love the length to pair with tall boots!,Skirts
1,I ordered this skirt in both colors and they are just to die for. the fun fabrics make it a playful and trendy take on a timeless essential  and the fit is incredibly flattering. an added bonus: the fabric has give so it's also extremely comfortable. i hope they come out with more color options!,Skirts
1,I feel really cool wearing this skirt :-) a nice alternative to the jeans that are my standard uniform. loooks great with short boots. i'm wearing it as i write this review--and was wearing it all day. awesome skirt!,Skirts
1,I found this skirt ran very small and i had to go up a size from what i usually wear. maybe it is meant to be worn really tight as the fabric seems to contain a lot of spandex. i really like the longer length. it feels like a good sturdy fabric. i haven't washed it yet  but i'm hoping it doesn't fade or shrink.,Skirts
1,I love this skirt! the color is beautiful  much darker than in the photo. the only issue i have is with the length. it's much longer in real life. i'm definitely going to need to have it shortened.,Skirts
1,Just grabbed this today! great find. i paired it with a white blouse with blue polka dots....will pair with anything though  with great neutral colors. white or blue jean jackets  sweaters....the skirt has a little stretch for my hourglass figure  but would work with any type body i think. a many season skirt  perfect for traveling.,Skirts
1,Very cute. i received many compliments when i wore it. fits true to size (petite 2) with some good stretch in it. i am 5'3 and it was slightly longer than that on the model. it is a little odd that the buttons are all not the same. but perhaps that is part of its charm and it is not noticeable. it is very comfortable and the pictures are representative of what it looks like.,Skirts
1,This skirt is perfection. i am 5'8 130ibs and the 2 fit perfect. the picture does not even do it justice. it is much more softer than i thought it would be. in the picture it seems stiff looking but that is not the case at all. can't wait to wear this skirt for the summer. you can dress it up with a nice blouse and heels or keep it casual with a relaxed tee and sandals. i will defiantly get a lot of use out of this piece!,Skirts
1,"I love this skirt! it is a lovely and soft gauze layer with lining underneath. i live where the summer""s are hot and humid and this skirt keeps me cool when everything else just sticks to me. it is  for sure  very limited because it does not have a zipper.... if you cannot get this over your hips or over your shoulders and bust  this is not the skirt for you. the elastic waistband is really strong and really highlights your waist  but yes  i am petite and i struggle to get it on. once it is on ",Skirts
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,I was so excited to get this robe in the mail but was beyond disappointed when i opened the package. the fabric is extremely stiff and thin. the fabric felt like something curtains would be made out of and the white background was see through. the robe is very short and cut small in the shoulders  therefore it looked like i was wearing a piece of children's clothing. i also ordered the matching pj pants but didn't even take them out of the package after seeing how rough and see through the mater,Sleep
-1,Ordered the biggest size available  the large. the arms are so tight  i couldn't get it on. looked like it may have fit in the body so i don't understand why so constricting in the arms. i don't have big arms  either. fabric is thin but the color is pretty. can't recommend. i'd pass on this one.,Sleep
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,This one pulled across my shoulders and neck in a creepy way. did not like the way that it fit. returned,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,I wanted this so badly  to wear as a dress over a slip. but it is not cute or flattering when you put it on. it made me look 20 pounds heavier than i am  and the fit was awful. i usually wear an xs in dresses at retailer and this swallowed me. i am petite but this is just waaaaaay too big. so disappointed because it's so pretty.,Sleep
